id,name,category,desc,ticket,duration,lat,lng,rating,tags,stay_detail,gmaps_url,source
taman-parkir-sipil,Taman Parkir Sipil,Alam,,,,-6.8922593,107.6084799,,['park'],,https://www.google.com/maps/search/?api=1&query=Taman%20Parkir%20Sipil%2C%20Bandung,osm
kebun-botani-gku-barat,Kebun Botani GKU Barat,Alam,,,,-6.8903221,107.6084866,,['park'],,https://www.google.com/maps/search/?api=1&query=Kebun%20Botani%20GKU%20Barat%2C%20Bandung,osm
dpr,DPR,Alam,Di Bawah Pohon RIndang,,,-6.8898116,107.6102936,,"['di_bawah_pohon_rindang', 'park']",,https://www.google.com/maps/search/?api=1&query=DPR%2C%20Bandung,osm
lapangan-barrac,Lapangan Barrac,Alam,,,,-6.8917022,107.6114778,,['park'],,https://www.google.com/maps/search/?api=1&query=Lapangan%20Barrac%2C%20Bandung,osm
taman-planologi,Taman Planologi,Alam,,,,-6.8916265,107.6109556,,['park'],,https://www.google.com/maps/search/?api=1&query=Taman%20Planologi%2C%20Bandung,osm
taman-perminyakan,Taman Perminyakan,Alam,,,,-6.8886618,107.6116284,,['park'],,https://www.google.com/maps/search/?api=1&query=Taman%20Perminyakan%2C%20Bandung,osm
taman-lembah-tubagus,Taman Lembah Tubagus,Alam,,,,-6.8847336,107.62496,,['park'],,https://www.google.com/maps/search/?api=1&query=Taman%20Lembah%20Tubagus%2C%20Bandung,osm
fasum-sg-park,Fasum SG Park,Alam,,,,-6.9548313,107.6216668,,['park'],,https://www.google.com/maps/search/?api=1&query=Fasum%20SG%20Park%2C%20Bandung,osm
sg-park,SG Park,Alam,,,,-6.9556311,107.6210756,,['park'],,https://www.google.com/maps/search/?api=1&query=SG%20Park%2C%20Bandung,osm
taman-refleksi,Taman Refleksi,Alam,,,,-7.0516029,107.5404908,,['park'],,https://www.google.com/maps/search/?api=1&query=Taman%20Refleksi%2C%20Bandung,osm
taman-bumi-parahyangan-kencana-ll,Taman Bumi Parahyangan Kencana ll,Alam,,,,-7.0520681,107.5428627,,['park'],,https://www.google.com/maps/search/?api=1&query=Taman%20Bumi%20Parahyangan%20Kencana%20ll%2C%20Bandung,osm
taman-rw-14-sadang-sari,Taman RW 14 Sadang Sari,Alam,,,,-6.8887673,107.625412,,['park'],,https://www.google.com/maps/search/?api=1&query=Taman%20RW%2014%20Sadang%20Sari%2C%20Bandung,osm
taman-lotus,Taman Lotus,Alam,,,,-6.8809498,107.6207198,,['park'],,https://www.google.com/maps/search/?api=1&query=Taman%20Lotus%2C%20Bandung,osm
taman-gamma,Taman Gamma,Alam,,,,-6.877985,107.6261169,,['park'],,https://www.google.com/maps/search/?api=1&query=Taman%20Gamma%2C%20Bandung,osm
taman-ciwalk,Taman Ciwalk,Alam,,,,-6.8940553,107.6048889,,['park'],,https://www.google.com/maps/search/?api=1&query=Taman%20Ciwalk%2C%20Bandung,osm
taman-rumah-mode,taman Rumah Mode,Alam,,,,-6.8826903,107.5997195,,['park'],,https://www.google.com/maps/search/?api=1&query=taman%20Rumah%20Mode%2C%20Bandung,osm
taman-eatboss,Taman Eatboss,Alam,,,,-6.8732455,107.6054419,,['park'],,https://www.google.com/maps/search/?api=1&query=Taman%20Eatboss%2C%20Bandung,osm
taman-salam,Taman salam,Alam,,,,-6.909146,107.6295702,,"['yes', 'park', '24/7', 'no']",,https://www.google.com/maps/search/?api=1&query=Taman%20salam%2C%20Bandung,osm
taman-veteran,Taman Veteran,Alam,,,,-6.9214932,107.6190523,,['park'],,https://www.google.com/maps/search/?api=1&query=Taman%20Veteran%2C%20Bandung,osm
taman-depan-porwitabes,Taman Depan Porwitabes,Alam,,,,-6.9140041,107.6104267,,['park'],,https://www.google.com/maps/search/?api=1&query=Taman%20Depan%20Porwitabes%2C%20Bandung,osm
alun-alun-cicendo,Alun-Alun Cicendo,Alam,,,,-6.9107767,107.5889522,,['park'],,https://www.google.com/maps/search/?api=1&query=Alun-Alun%20Cicendo%2C%20Bandung,osm
taman-monumen-ktt-non-blok,Taman Monumen KTT Non Blok,Alam,Taman yang didalamnya Terdapat monumen untuk memperingati diadakannya KTT Non Blok di Indonesia,,,-6.9073189,107.592539,,"['taman_yang_didalamnya_terdapat_monumen_untuk_memperingati_diadakannya_ktt_non_blok_di_indonesia', 'park', 'grass']",,https://www.google.com/maps/search/?api=1&query=Taman%20Monumen%20KTT%20Non%20Blok%2C%20Bandung,osm
taman-simpang-jalan-dr-cipto-jalan-pajajaran,Taman simpang Jalan Dr. Cipto / Jalan Pajajaran,Alam,,,,-6.9066179,107.5992799,,"['park', 'yes', 'no']",,https://www.google.com/maps/search/?api=1&query=Taman%20simpang%20Jalan%20Dr.%20Cipto%20/%20Jalan%20Pajajaran%2C%20Bandung,osm
taman-cihapit,Taman Cihapit,Alam,,,,-6.9061722,107.6247839,,"['yes', 'park', '24/7', 'yes', 'limited']",,https://www.google.com/maps/search/?api=1&query=Taman%20Cihapit%2C%20Bandung,osm
taman-pandawa,Taman Pandawa,Alam,,,,-6.9091665,107.5934,,['park'],,https://www.google.com/maps/search/?api=1&query=Taman%20Pandawa%2C%20Bandung,osm
alun-alun-ujungberung,Alun-alun Ujungberung,Alam,,,,-6.9137329,107.7015684,,['park'],,https://www.google.com/maps/search/?api=1&query=Alun-alun%20Ujungberung%2C%20Bandung,osm
lapangan-rw-11,Lapangan RW 11,Alam,,,,-6.8821557,107.5757892,,['park'],,https://www.google.com/maps/search/?api=1&query=Lapangan%20RW%2011%2C%20Bandung,osm
taman-bermain-rw-11,Taman Bermain RW 11,Alam,,,,-6.8818323,107.5755468,,['park'],,https://www.google.com/maps/search/?api=1&query=Taman%20Bermain%20RW%2011%2C%20Bandung,osm
jne-parking-lot,JNE Parking Lot,Alam,,,,-6.9328902,107.6638266,,['park'],,https://www.google.com/maps/search/?api=1&query=JNE%20Parking%20Lot%2C%20Bandung,osm
green-pedestrian,Green Pedestrian,Alam,,,,-6.9340968,107.6638263,,['park'],,https://www.google.com/maps/search/?api=1&query=Green%20Pedestrian%2C%20Bandung,osm
sanggar-hurip-playground,Sanggar Hurip Playground,Alam,,,,-6.9358915,107.666823,,['park'],,https://www.google.com/maps/search/?api=1&query=Sanggar%20Hurip%20Playground%2C%20Bandung,osm
taman-monumen-telkom-university,Taman Monumen telkom university,Alam,,,,-6.9726363,107.6337793,,['park'],,https://www.google.com/maps/search/?api=1&query=Taman%20Monumen%20telkom%20university%2C%20Bandung,osm
taman-sidoluhur,Taman Sidoluhur,Alam,,,,-6.8938399,107.6329715,,"['park', 'no']",,https://www.google.com/maps/search/?api=1&query=Taman%20Sidoluhur%2C%20Bandung,osm
taman-anak-tongkeng,Taman Anak Tongkeng,Alam,,,,-6.9117722,107.6234409,,"['park', 'no']",,https://www.google.com/maps/search/?api=1&query=Taman%20Anak%20Tongkeng%2C%20Bandung,osm
lokasi-situ-patengan,Lokasi Situ Patengan,Alam,,,,-7.1647161,107.3591286,,"['park', 'recreation;pitch;garden;golf_course;playground']",,https://www.google.com/maps/search/?api=1&query=Lokasi%20Situ%20Patengan%2C%20Bandung,osm
taman-fakultas-elektro,Taman Fakultas Elektro,Alam,,,,-6.9766414,107.6297765,,['park'],,https://www.google.com/maps/search/?api=1&query=Taman%20Fakultas%20Elektro%2C%20Bandung,osm
asrama-park,Asrama Park,Alam,,,,-6.9704838,107.6277843,,['park'],,https://www.google.com/maps/search/?api=1&query=Asrama%20Park%2C%20Bandung,osm
peta-park,Peta Park,Alam,,,,-6.9317303,107.5881759,,"['yes', 'park', 'tu-su_07:00-15:00', 'limited']",,https://www.google.com/maps/search/?api=1&query=Peta%20Park%2C%20Bandung,osm
taman-bermain,Taman Bermain,Alam,,,,-6.9338398,107.5860405,,"['private', 'park', '24/7', 'no']",,https://www.google.com/maps/search/?api=1&query=Taman%20Bermain%2C%20Bandung,osm
parahyangan-residence-pool-and-sky-garden-on-26th-floor,Parahyangan Residence Pool and Sky Garden on 26th floor,Alam,,,,-6.8772526,107.6030672,,['park'],,https://www.google.com/maps/search/?api=1&query=Parahyangan%20Residence%20Pool%20and%20Sky%20Garden%20on%2026th%20floor%2C%20Bandung,osm
farmhouse-lembang,Farmhouse Lembang,Alam,,,,-6.83217,107.6057512,,"['no', 'yes', '1', 'tile', 'plastered', 'brick', '5000', 'park']",,https://www.google.com/maps/search/?api=1&query=Farmhouse%20Lembang%2C%20Bandung,osm
alun-alun-cililin,Alun-alun Cililin,Alam,,,,-6.951462,107.4573633,,['park'],,https://www.google.com/maps/search/?api=1&query=Alun-alun%20Cililin%2C%20Bandung,osm
papandayan-tower-front-park,Papandayan Tower Front Park,Alam,,,,-6.8771601,107.6038379,,['park'],,https://www.google.com/maps/search/?api=1&query=Papandayan%20Tower%20Front%20Park%2C%20Bandung,osm
taman,Taman,Alam,,,,-6.8906464,107.6070014,,['park'],,https://www.google.com/maps/search/?api=1&query=Taman%2C%20Bandung,osm
volleyball-field-rt-06,Volleyball Field RT 06,Alam,,,,-6.9099231,107.6986021,,['park'],,https://www.google.com/maps/search/?api=1&query=Volleyball%20Field%20RT%2006%2C%20Bandung,osm
lapangan-pasar-malam-cimahi,Lapangan Pasar Malam Cimahi,Alam,,,,-6.8730994,107.5446591,,['park'],,https://www.google.com/maps/search/?api=1&query=Lapangan%20Pasar%20Malam%20Cimahi%2C%20Bandung,osm
taman,taman,Alam,,,,-6.8732786,107.5539094,,['park'],,https://www.google.com/maps/search/?api=1&query=taman%2C%20Bandung,osm
upi-park,UPI Park,Alam,,,,-6.8623125,107.5952801,,['park'],,https://www.google.com/maps/search/?api=1&query=UPI%20Park%2C%20Bandung,osm
amphiteater,Amphiteater,Alam,,,,-6.9272237,107.7689357,,['park'],,https://www.google.com/maps/search/?api=1&query=Amphiteater%2C%20Bandung,osm
taman-karang-taruna,Taman Karang Taruna,Alam,,,,-6.9153461,107.6296305,,"['park', 'no']",,https://www.google.com/maps/search/?api=1&query=Taman%20Karang%20Taruna%2C%20Bandung,osm
lapang-basket-rw-05,Lapang Basket RW 05,Alam,,,,-6.905875,107.6972636,,['park'],,https://www.google.com/maps/search/?api=1&query=Lapang%20Basket%20RW%2005%2C%20Bandung,osm
taman-rw-01,Taman RW 01,Alam,,,,-6.9462444,107.6125689,,['park'],,https://www.google.com/maps/search/?api=1&query=Taman%20RW%2001%2C%20Bandung,osm
taman-piset,Taman Piset,Alam,,,,-6.9343716,107.6254097,,['park'],,https://www.google.com/maps/search/?api=1&query=Taman%20Piset%2C%20Bandung,osm
taman-alifa,Taman Alifa,Alam,,,,-6.9381233,107.616436,,['park'],,https://www.google.com/maps/search/?api=1&query=Taman%20Alifa%2C%20Bandung,osm
sekar-manis-park,Sekar Manis Park,Alam,,,,-6.9408071,107.6284187,,['park'],,https://www.google.com/maps/search/?api=1&query=Sekar%20Manis%20Park%2C%20Bandung,osm
menara-air-metro,Menara Air Metro,Alam,,,,-6.9399002,107.6671049,,"['hedge', 'park']",,https://www.google.com/maps/search/?api=1&query=Menara%20Air%20Metro%2C%20Bandung,osm
taman-cikawao,Taman Cikawao,Alam,,,,-6.9272214,107.6132137,,['park'],,https://www.google.com/maps/search/?api=1&query=Taman%20Cikawao%2C%20Bandung,osm
burangrang-triangle-park,Burangrang Triangle Park,Alam,,,,-6.922926,107.6201049,,['park'],,https://www.google.com/maps/search/?api=1&query=Burangrang%20Triangle%20Park%2C%20Bandung,osm
taman-saturnus,Taman Saturnus,Alam,,,,-6.9529002,107.6643521,,['park'],,https://www.google.com/maps/search/?api=1&query=Taman%20Saturnus%2C%20Bandung,osm
taman-depan-balai-sartika,Taman Depan Balai Sartika,Alam,,,,-6.9428422,107.6248724,,['park'],,https://www.google.com/maps/search/?api=1&query=Taman%20Depan%20Balai%20Sartika%2C%20Bandung,osm
taman-durma,Taman Durma,Alam,,,,-6.9342154,107.6280194,,['park'],,https://www.google.com/maps/search/?api=1&query=Taman%20Durma%2C%20Bandung,osm
taman-maung-bandung,Taman Maung Bandung,Alam,,,,-6.907724,107.6075148,,['park'],,https://www.google.com/maps/search/?api=1&query=Taman%20Maung%20Bandung%2C%20Bandung,osm
taman-tank,Taman Tank,Alam,,,,-6.9252917,107.6300006,,['park'],,https://www.google.com/maps/search/?api=1&query=Taman%20Tank%2C%20Bandung,osm
taman-pembauran,Taman Pembauran,Alam,,,,-6.9425707,107.610618,,['park'],,https://www.google.com/maps/search/?api=1&query=Taman%20Pembauran%2C%20Bandung,osm
taman-kiarasari-iv,Taman Kiarasari IV,Alam,,,,-6.9485303,107.6437833,,"['park', '24/7']",,https://www.google.com/maps/search/?api=1&query=Taman%20Kiarasari%20IV%2C%20Bandung,osm
taman-kiarasari-v,Taman Kiarasari V,Alam,,,,-6.9483121,107.6445429,,"['park', '24/7']",,https://www.google.com/maps/search/?api=1&query=Taman%20Kiarasari%20V%2C%20Bandung,osm
taman-kiarasari-utama,Taman Kiarasari Utama,Alam,,,,-6.9492166,107.6446718,,['park'],,https://www.google.com/maps/search/?api=1&query=Taman%20Kiarasari%20Utama%2C%20Bandung,osm
taman-kiarasari-permai,Taman Kiarasari Permai,Alam,,,,-6.948248,107.6467952,,['park'],,https://www.google.com/maps/search/?api=1&query=Taman%20Kiarasari%20Permai%2C%20Bandung,osm
taman-mini-endah-cicukang,Taman Mini Endah Cicukang,Alam,,,,-6.9107603,107.6836618,,['park'],,https://www.google.com/maps/search/?api=1&query=Taman%20Mini%20Endah%20Cicukang%2C%20Bandung,osm
taman-cicukang,Taman Cicukang,Alam,,,,-6.9079706,107.6848116,,['park'],,https://www.google.com/maps/search/?api=1&query=Taman%20Cicukang%2C%20Bandung,osm
kiara-artha-park,Kiara Artha Park,Alam,,,,-6.916009,107.6421899,,"['yes', 'park', 'mo-su_10:00-21:00']",,https://www.google.com/maps/search/?api=1&query=Kiara%20Artha%20Park%2C%20Bandung,osm
karangsetra-park,Karangsetra park,Alam,,,,-6.8779158,107.5938436,,['park'],,https://www.google.com/maps/search/?api=1&query=Karangsetra%20park%2C%20Bandung,osm
museum-pendidikan-park,Museum Pendidikan Park,Alam,,,,-6.8597731,107.5941668,,['park'],,https://www.google.com/maps/search/?api=1&query=Museum%20Pendidikan%20Park%2C%20Bandung,osm
roeslan-abdul-gani-park,Roeslan Abdul Gani Park,Alam,,,,-6.8605459,107.591624,,['park'],,https://www.google.com/maps/search/?api=1&query=Roeslan%20Abdul%20Gani%20Park%2C%20Bandung,osm
al-murabbi-park,Al Murabbi Park,Alam,,,,-6.8798078,107.5834907,,['park'],,https://www.google.com/maps/search/?api=1&query=Al%20Murabbi%20Park%2C%20Bandung,osm
jalur-hijau-cipaganti,Jalur Hijau Cipaganti,Alam,,,,-6.8887307,107.6016611,,['park'],,https://www.google.com/maps/search/?api=1&query=Jalur%20Hijau%20Cipaganti%2C%20Bandung,osm
jalur-hijau-taman-sari,Jalur hijau taman sari,Alam,,,,-6.8976604,107.6097784,,['park'],,https://www.google.com/maps/search/?api=1&query=Jalur%20hijau%20taman%20sari%2C%20Bandung,osm
taman-pkk,Taman PKK,Alam,,,,-6.9012142,107.6251016,,['park'],,https://www.google.com/maps/search/?api=1&query=Taman%20PKK%2C%20Bandung,osm
simpay-asih-park,Simpay asih Park,Alam,,,,-6.9017877,107.6900583,,['park'],,https://www.google.com/maps/search/?api=1&query=Simpay%20asih%20Park%2C%20Bandung,osm
taruna-parahyangan-park,Taruna Parahyangan Park,Alam,,,,-6.9018814,107.6880164,,['park'],,https://www.google.com/maps/search/?api=1&query=Taruna%20Parahyangan%20Park%2C%20Bandung,osm
fcl-front-lobby-park,FCL front lobby park,Alam,,,,-6.9295617,107.587401,,['park'],,https://www.google.com/maps/search/?api=1&query=FCL%20front%20lobby%20park%2C%20Bandung,osm
batununggal-molek-park,Batununggal Molek Park,Alam,,,,-6.9575645,107.6323503,,['park'],,https://www.google.com/maps/search/?api=1&query=Batununggal%20Molek%20Park%2C%20Bandung,osm
arcamanik-tower-park,Arcamanik Tower Park,Alam,,,,-6.9180275,107.674267,,['park'],,https://www.google.com/maps/search/?api=1&query=Arcamanik%20Tower%20Park%2C%20Bandung,osm
taman-abah-toto,Taman Abah Toto,Alam,,,,-6.9266425,107.6876573,,['park'],,https://www.google.com/maps/search/?api=1&query=Taman%20Abah%20Toto%2C%20Bandung,osm
taman-bina-harapan,Taman Bina Harapan,Alam,,,,-6.9145059,107.6849378,,['park'],,https://www.google.com/maps/search/?api=1&query=Taman%20Bina%20Harapan%2C%20Bandung,osm
bina-harapan-park,Bina Harapan Park,Alam,,,,-6.9147713,107.6856602,,['park'],,https://www.google.com/maps/search/?api=1&query=Bina%20Harapan%20Park%2C%20Bandung,osm
taman-indonesia-tenggelam,Taman Indonesia Tenggelam,Alam,,,,-6.8905013,107.6103474,,['park'],,https://www.google.com/maps/search/?api=1&query=Taman%20Indonesia%20Tenggelam%2C%20Bandung,osm
dago-atas-sideway,Dago Atas Sideway,Alam,,,,-6.8722925,107.6197599,,['park'],,https://www.google.com/maps/search/?api=1&query=Dago%20Atas%20Sideway%2C%20Bandung,osm
ddk-park,DDK Park,Alam,,,,-6.8717919,107.6193636,,['park'],,https://www.google.com/maps/search/?api=1&query=DDK%20Park%2C%20Bandung,osm
kemper-park-1,Kemper Park 1,Alam,,,,-6.8714383,107.6198371,,['park'],,https://www.google.com/maps/search/?api=1&query=Kemper%20Park%201%2C%20Bandung,osm
ddk-park-2,DDK Park 2,Alam,,,,-6.8716923,107.6195161,,['park'],,https://www.google.com/maps/search/?api=1&query=DDK%20Park%202%2C%20Bandung,osm
taman-pramuka,Taman Pramuka,Alam,Park located on LLRE Martadinata street. Currently revamped and revitalized with two gates for entrance and exit. The lush green Taman Pramuka is popular among boy & girl scout.,,,-6.9102723,107.6268852,,"['yes', 'park_located_on_llre_martadinata_street._currently_revamped_and_revitalized_with_two_gates_for_entrance_and_exit._the_lush_green_taman_pramuka_is_popular_among_boy_&_girl_scout.', 'park', '24/7', 'yes', 'limited']",,https://www.google.com/maps/search/?api=1&query=Taman%20Pramuka%2C%20Bandung,osm
itb-green-pedestrian,ITB Green Pedestrian,Alam,,,,-6.8940827,107.6092971,,['park'],,https://www.google.com/maps/search/?api=1&query=ITB%20Green%20Pedestrian%2C%20Bandung,osm
salman-green-sideway,Salman Green Sideway,Alam,,,,-6.8940305,107.6113169,,['park'],,https://www.google.com/maps/search/?api=1&query=Salman%20Green%20Sideway%2C%20Bandung,osm
taman-teletubbies,Taman Teletubbies,Alam,,,,-6.9315998,107.7730613,,['park'],,https://www.google.com/maps/search/?api=1&query=Taman%20Teletubbies%2C%20Bandung,osm
taman-loji,Taman Loji,Alam,,,,-6.9254342,107.7694562,,['park'],,https://www.google.com/maps/search/?api=1&query=Taman%20Loji%2C%20Bandung,osm
cagar-alam-cigenteng-cipanji,Cagar Alam Cigenteng Cipanji,Alam,,,,-7.1461014,107.4574023,,"['protected_area', 'nature_reserve', '3']",,https://www.google.com/maps/search/?api=1&query=Cagar%20Alam%20Cigenteng%20Cipanji%2C%20Bandung,osm
cagar-alam-malabar,Cagar Alam Malabar,Alam,,,,-7.1560984,107.5815404,,"['protected_area', 'nature_reserve', 'balai_besar_konservasi_sumber_daya_alam_jawa_barat', '3']",,https://www.google.com/maps/search/?api=1&query=Cagar%20Alam%20Malabar%2C%20Bandung,osm
taman-wisata-alam-gunung-tangkuban-parahu,Taman Wisata Alam Gunung Tangkuban Parahu,Alam,,,,-6.7604071,107.6131605,,"['protected_area', 'nature_reserve', 'balai_besar_konservasi_sumber_daya_alam_jawa_barat', '5']",,https://www.google.com/maps/search/?api=1&query=Taman%20Wisata%20Alam%20Gunung%20Tangkuban%20Parahu%2C%20Bandung,osm
cagar-alam-junghun,Cagar Alam Junghun,Alam,,,,-6.8079438,107.6213395,,"['protected_area', 'nature_reserve', 'pemerintah_daerah_provinsi_jawa_barat', '3']",,https://www.google.com/maps/search/?api=1&query=Cagar%20Alam%20Junghun%2C%20Bandung,osm
alun-alun-bandung-barat,Alun-Alun Bandung Barat,Alam,,,,-6.8436849,107.5085391,,['park'],,https://www.google.com/maps/search/?api=1&query=Alun-Alun%20Bandung%20Barat%2C%20Bandung,osm
lapangan-volly,Lapangan Volly,Alam,,,,-6.8922529,107.62505,,['park'],,https://www.google.com/maps/search/?api=1&query=Lapangan%20Volly%2C%20Bandung,osm
farm-area,Farm Area,Alam,,,,-6.7919729,107.3798067,,['park'],,https://www.google.com/maps/search/?api=1&query=Farm%20Area%2C%20Bandung,osm
taman-swaloka,taman swaloka,Alam,,,,-6.8069349,107.6061438,,['park'],,https://www.google.com/maps/search/?api=1&query=taman%20swaloka%2C%20Bandung,osm
taman-bea-cukai,taman bea cukai,Alam,,,,-6.925135,107.7027238,,"['park', '24/7']",,https://www.google.com/maps/search/?api=1&query=taman%20bea%20cukai%2C%20Bandung,osm
taman-pojok-tilu-tilu,Taman Pojok Tilu Tilu,Alam,,,,-6.9250373,107.7039367,,"['park', '24/7', 'pojok_tilu_tilu']",,https://www.google.com/maps/search/?api=1&query=Taman%20Pojok%20Tilu%20Tilu%2C%20Bandung,osm
taman-rt02,taman rt02,Alam,,,,-6.9244152,107.702266,,"['park', '24/7', 'rt02']",,https://www.google.com/maps/search/?api=1&query=taman%20rt02%2C%20Bandung,osm
taman-rw-08,Taman RW 08,Alam,,,,-6.9238832,107.7008007,,"['park', '24/7', 'rw08']",,https://www.google.com/maps/search/?api=1&query=Taman%20RW%2008%2C%20Bandung,osm
taman-rw-02,Taman RW 02,Alam,,,,-6.9283403,107.6998853,,"['park', '24/7', 'rw02']",,https://www.google.com/maps/search/?api=1&query=Taman%20RW%2002%2C%20Bandung,osm
taman-gunung-kareumbi,Taman Gunung Kareumbi,Alam,,,,-6.869062,107.60864,,['park'],,https://www.google.com/maps/search/?api=1&query=Taman%20Gunung%20Kareumbi%2C%20Bandung,osm
nara-park,Nara Park,Alam,,,,-6.8675306,107.6098789,,['park'],,https://www.google.com/maps/search/?api=1&query=Nara%20Park%2C%20Bandung,osm
taman-tegalega,Taman Tegalega,Alam,,,,-6.9347878,107.6048065,,['park'],,https://www.google.com/maps/search/?api=1&query=Taman%20Tegalega%2C%20Bandung,osm
taman-caladi,Taman Caladi,Alam,,,,-6.8971455,107.6229787,,"['yes', 'park', '24/7', 'no']",,https://www.google.com/maps/search/?api=1&query=Taman%20Caladi%2C%20Bandung,osm
taman-dr-slamet,Taman DR Slamet,Alam,,,,-6.8991759,107.6031586,,"['yes', 'park', '24/7', 'yes']",,https://www.google.com/maps/search/?api=1&query=Taman%20DR%20Slamet%2C%20Bandung,osm
